rating,job_title,company,location,salary,lat,lng,skills
,"Sr Data Analyst/Epidemiologist Alexandria, VA US ID#14745",Cherokee Nation Businesses,0,,"36.1658866,",-95.7647212,"Python,R,Tableau,SAS"
,Data Security Analyst,"Discovery Communications, LLC",0,,"40.7568975,",-73.9703852,"R,SAS,Linux"
,Configuration and Data Management Analyst IV,Perspecta,0,,"32.7580889,",-117.2070836,"R,AWS"
,"Business Process Analyst I, II, and III",Applied Memetics LLC,0,,"38.8806223,",-77.1109591,R
,Research Analyst,Market Connections,0,,"38.857543,",-77.3382753,R
,"Program Analyst, GS-343-9/11 MP",US Other Agencies and Independent Organizations,0,73985.5,,,"R,Data-Analysis"
,Data Governance Analyst,The Evolvers Group,"Arlington, VA",,"28.927634,",-81.191909,R
,Fraud Data Analyst,MVM,0,,"39.0242646,",-77.4569172,R
,"Analyst, Risk Analytics",Sony Corporation of America,0,,"41.041688,",-74.0654452,"Python,R,Tableau,Data-Analysis"
,Program Data Analyst (Public Health),Datastrong,"Arlington, VA",,"38.8734867,",-77.2324367,"SQL,R"
,Data Analyst,Parsons,0,,"37.34033840000001,",-95.2610838,"SQL,R"
,DEP Data Quality Analyst,Bechtel,0,,"29.844084,",-95.505794,"R,Tableau,Oracle,Azure"
,"Financial and Data Analyst, Mid",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,R
,Data Analyst,Systems Planning and Analysis,0,,"38.8323138,",-77.1200915,"Python,SQL,R,Tableau,MATLAB"
,Data Analyst III,Technology Ventures,0,,"38.92809219999999,",-77.2151232,"Python,SQL,R,AWS"
,BI/ Tableau Consultant,Numerodata LLC,"Herndon, VA 20170",,"38.966038,",-77.369811,"SQL,R,Tableau,Oracle"
,Evaluation Data Analyst,"GAP Solutions, Inc.",0,,"38.9549519,",-77.3883391,"R,Tableau"
,Business Analyst,Vibrent Health,"Fairfax, VA",,"38.8626714,",-77.3640578,R
,Programmer Analyst,SSA Tech,"Herndon, VA 20171",,"38.926837,",-77.2469992,"R,Hadoop,Linux"
,Data Analyst*,"Integral Consulting Services, Inc.",0,,"39.117775,",-77.181978,"SQL,R,Oracle"
,Data Analyst,CACI,0,,"38.566364,",-89.98484,"SQL,R"
,Business Analyst,"Acuity, Inc.","Reston, VA",,"38.952463,",-77.3510191,R
,GIS Analyst II,City of Fredericksburg,0,58979,"30.2545976,",-98.8800269,R
,"Product Analyst, Data, Security and Identity",Visa,0,,"30.4288429,",-97.7559178,R
,Big Data Analyst BSLEP7,E3/Sentinel,"Alexandria, VA",,"38.922413,",-77.2310945,"Python,SQL,R,Hadoop,Spark,Java,Tableau,Hive,SAS,AWS,Linux,Kafka,Pig"
,Data Analyst/DB/Cyber Data,FWG Solutions,"Sterling, VA",,"38.9016276,",-77.0403636,"SQL,R,AWS,Oracle,Azure"
,Developer/Data Analyst,TMT Digital,"McLean, VA 22102",,"41.3882711,",-81.938266,R
,Competitive Assessment Analyst,Northrop Grumman,0,,"32.9271581,",-97.0138089,"R,SAS"
,Data Analytics Associate,NACD (National Association of Corporate Directors),"Arlington, VA 22201",,"38.8912626,",-77.0831575,"SQL,R,Tableau"
,SQL BI Analyst with SalesForce exp,technocrafts,"Tysons, VA",140400,"29.8036893,",-95.2204386,"SQL,R,Microsoft-SQL-Server"
,Insight & Data Analyst,March of Dimes Foundation,0,,"37.98871,",-87.488724,"R,Tableau,Microsoft-Office"
,HR Data & Analytics Analyst,Leidos,0,,"38.6084848,",-90.2414826,"Python,SQL,R,Tableau,Microsoft-Office"
,Intermediate Data Analyst,Huntington Ingalls Industries (HII-MDIS),0,,"36.9882362,",-76.4371783,"SQL,R,Hadoop,Hive,NoSQL"
,Data Quality Analyst / DBA / Cyber Data,BAE Systems,0,,"31.0982022,",-97.7307697,"SQL,R,AWS,Oracle,Azure"
,GIS Cartographer/Analyst,MacroSys,"Arlington, VA 22209",,"38.8975583,",-77.0712778,R
,Analyst - Data Analytics- Metrics,Armatus Solutions,"Chantilly, VA",,,,"Python,R"
,Data Analyst,GTL,0,,"38.9539683,",-77.3581256,R
,Data Analyst,Hampton University,0,,"37.0228392,",-76.3343603,R
,Data Analyst/Developer - STK Background,"Apogee Integration, LLC",0,,"38.8739697,",-77.4622949,"Python,SQL,R,Tableau"
,Geospatial Data Analyst,Darkhorse Geospatial LLC,"Springfield, VA",,,,"Python,SQL,R,Java,NoSQL"
,USMS Data Analyst,Tuba Group Inc,"Arlington, VA",,"38.857833,",-77.1418337,R
,TRANSPORTATION DATA MANAGEMENT INTERN,"Arlington County, VA",0,48162.5,"38.8816208,",-77.0909809,"R,AI"
,Digital Marketing Analyst,Klik Media,"Arlington, VA 22203",,"38.8804819,",-77.1109416,Tableau
,Project Data Analyst Associate (Secret clearance),"Akima, LLC",0,,"38.9883016,",-104.8053419,"R,Big-Data,Microsoft-Office"
,Master Data Management Analyst,Bechtel,0,,"29.844084,",-95.505794,R
,Data Scientist/Analyst,ManTech International Corporation,0,,"32.9927741,",-117.2611265,"SQL,R,Big-Data"
,Supervisory Program Analyst,US Department of Defense,0,134771.5,"32.2816582,",-90.2904971,"R,AI"
,Production Data Analyst,Eldor Corporation SPA,0,,"37.4389678,",-79.9175272,R
,Data Analytics Internship,Kearney & Company,0,,"38.8049107,",-77.0596309,R
,Systems Analyst,MAXIMUS,0,,"37.6989117,",-97.4438698,R
,Health Systems Data Analyst,Logistics Management Institute,0,,"37.0918096,",-76.4670789,"SQL,R,SAS,Microsoft-Office"
,Data Center Logistics Analyst,Facebook,0,,"36.7724892,",-94.9272491,"R,Oracle"
,Data Scientist/Modeling Analyst Positions (TS REQUIRED),NetImpact Strategies,0,,"38.90775,",-77.208235,"R,Oracle"
,Evaluation Data Analyst,CTR Management Group LLC,"Arlington, VA 22204",,"38.876247,",-77.235696,R
,Federal - Agile/Data/Product Analyst,Accenture,0,,"36.3811006,",-94.1718942,"R,Java,AWS"
,Business Analyst,Counterpoint Consulting,"Vienna, VA",,"38.9170546,",-77.2320933,R
,Modeling and Data Analyst,Logistics Management Institute,0,,"37.0918096,",-76.4670789,"Python,SQL,R,Java,MATLAB"
,Business Analyst,Salient CRGT,0,,"29.3831409,",-98.5609755,"R,Microsoft-Office"
,HR Data Analyst (with Polygraph),Deloitte,0,,"36.0730115,",-95.9228428,"SQL,R,Tableau,Oracle"
,CONFIGURATION MANAGEMENT/DATA MANAGEMENT ANALYST (Req 19 124...,Amelex,0,,"38.3108847,",-76.5379715,"R,Microsoft-Office"
,Senior Programmer/Senior Health Data Analyst,Insight Policy Research,"Arlington, VA 22209",,"38.8975583,",-77.0712777,"R,SAS"
,"Data Science Operations Research Analyst, Mid",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,"Python,R,Java"
,Data Management Analyst- F35 JPO,"Whitney, Bradley and Brown",0,,"38.9503519,",-77.3530913,R
,SUPV MANAGEMENT & PROGRAM ANALYST (RESOURCES & ACQUISITIONS),US Department of Defense,0,152174.5,"32.2816582,",-90.2904971,R
,Business Analyst,MicroPact,0,,"38.9545508,",-77.3917039,R
,Contract Data Analyst,"Amyx, Inc.",0,,"38.9498896,",-77.3267415,R
,ASSET PROTECTION DATA ANALYST,Family Dollar,0,,"37.03342749999999,",-95.6309679,R
,MANAGEMENT & PROGRAM ANALYST (RESOURCES),US Department of Defense,0,95910,"32.2816582,",-90.2904971,R
,Senior Data Analyst,Ironclad Technnology Services,"Falls Church, VA",,"36.831577,",-76.0696946,R
,Business Analyst,"Digital Infuzion, Inc","Reston, VA 20190",,"39.1411002,",-77.2238088,R
,Program Analyst,US Department of Defense,0,99250.5,"32.2816582,",-90.2904971,"Python,SQL,R"
,Records Examiner / Analyst Supporting the USMS,Forfeiture Support Associates,0,,"39.0600726,",-77.4623516,"R,AI"
,Business Process Analyst - Top Secret,Northrop Grumman,0,,"32.9271581,",-97.0138089,R
,Business Analyst,"Tyler Technologies, Inc.",0,,"33.0657811,",-96.8022754,R
,Data Analyst,"Tecolote Research, Inc.",0,,"39.7725623,",-84.0855875,R
,Associate - Data Visualization,"Technomics, Inc",0,,"38.86201399999999,",-77.050386,"SQL,R,Tableau,Oracle,Microsoft-Office"
,Data Analyst,Chevo Consulting,0,,"39.103591,",-77.18508,"R,Data-Analysis"
,Data/Predictive Analyst Engineer,H3O Labs,"McLean, VA",,"38.9307691,",-77.2197229,"SQL,R,AI"
,Research Analyst / ETL/BI Developer / Data Analyst,Sarga Solutions,"Herndon, VA 20170",,"38.9578128,",-77.3748142,"SQL,R,Java,Tableau,SAS,Oracle,Data-Warehouse"
,Business Analyst/Project Management Analyst,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,Program Policy Analyst,Leidos,0,,"38.6084848,",-90.2414826,R
,Business Analyst,DR Technologies,"Herndon, VA 20170",,"38.968254,",-77.3963739,"SQL,R,Oracle"
,Business Analyst 4-Ops,Oracle,0,,"35.5258955,",-97.5759083,"R,Oracle"
,Business Analyst,ICF,0,,"36.1488627,",-95.9844693,R
,Sr. Business Analyst,Anira Solutions Inc.,"Ashburn, VA 20147",,"39.0616831,",-77.4662903,"R,Tableau,Oracle"
,Enterprise Data Analyst - Database Specialist,Parsons,0,,"37.34033840000001,",-95.2610838,"R,Linux"
,Senior Monitoring Analyst,General Dynamics Information Technology,0,,"30.1665913,",-85.754776,R
,Data Visualization Expert,CareJourney,"Arlington, VA",,"38.880466,",-77.1061316,"Python,SQL,R,Java,Tableau"
,Sr. Business Analyst,ITiyam,"Herndon, VA",,,,
,Data Analyst - Transplant,UVA Medical Center,0,66840.8,"38.0319129,",-78.4991815,R
,Digital Forensic Analyst,Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,"Python,R,Java,Tableau,Linux"
,Financial Management Data Analyst,"Lynch Consultants, LLC","Arlington, VA 22201",,"38.8956975,",-77.0729504,"SQL,R,Tableau"
,Senior Business Analyst,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R,SAS"
,Project Manager/Analyst,Piper Companies,0,155000,"35.735434,",-78.789326,R
,Business Operations Analyst II/III,Navy Federal Credit Union,0,,"39.041379,",-96.8326892,"R,AI"
,Data Security Analyst VA,"Focused Cyber, LLC","Arlington, VA",,,,R
,Contract Closeout Data Analyst,Chevo Consulting,0,,"39.103591,",-77.18508,R
,Cyber Analyst Technical Specialist,Perspecta,0,,"32.7580889,",-117.2070836,"Python,R"
,Sr Business Analyst,"Discovery Communications, LLC",0,,"40.7568975,",-73.9703852,R
,Compensation Analyst,Cvent,0,,"38.9218622,",-77.2333179,R
,"Data Analyst/Developer-Quantico, VA",Grant Thornton,0,,"37.7117243,",-97.2224516,"SQL,Oracle"
,Technical SharePoint Analyst,RIGHT FACTOR,"Falls Church, VA",,,,"R,Microsoft-Office"
,Mid-ServiceNow Business Analyst,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,Data Analyst - Specialty Pharmacy,UVA Medical Center,0,66840.8,"38.0319129,",-78.4991815,R
,Quality Data Analyst,Riverside Health System,0,,"37.08723800000001,",-76.474564,R
,"Tactical Data Link Analyst, Senior",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,R
,Retirement Actuarial Analyst (University),Willis Towers Watson,0,,"32.9600708,",-96.7195892,"R,Microsoft-Office"
,Business Analyst - Environmental,Plateau Software Inc,0,,"38.879956,",-77.235307,"R,Microsoft-Office"
,"Analyst, Customer Success",Resonate,0,,"38.95307,",-77.35128,R
,Associate Business Analyst,REI Systems,0,,"38.9839257,",-77.4326623,R
,Data/Financial Analyst,Washington and Lee University,0,56863,"37.7904861,",-79.4449563,"R,Tableau"
,Junior Data Analyst,Gryphon Technologies,0,,"32.6777494,",-97.3305929,R
,Supervisory Management & Program Analyst,US Department of Homeland Security,0,152174.5,"39.2957,",-94.680862,R
,Business Analyst,GovStrive LLC,"Arlington, VA 22209",,"32.5400051,",-82.9048122,R
,Data Management Analyst,Mitre Corporation,0,,"39.3178199,",-94.9138778,"Python,SQL,R,Hadoop,Java,Tableau,SAS,Big-Data,Oracle,AI,MATLAB"
,Senior Data Analyst,Frontier,0,,"37.09024,",-95.712891,R
,Long Term Recovery Continuous Improvement Analyst,American Red Cross,0,,"37.4112118,",-94.7064719,R
,Business Analyst/Data Scientist,Coverent,0,,"38.932137,",-77.175709,"Python,SQL,R"
,Data Analyst - Clearance Required,"Guest Services, Inc.",0,,"38.8671058,",-77.2387114,"R,Microsoft-Office"
,Program Analyst Associate,General Dynamics Information Technology,0,,"30.1665913,",-85.754776,"R,Microsoft-Office"
,Intelligence Research Analyst,ManTech International Corporation,0,,"32.9927741,",-117.2611265,R
,Technical Data Analyst,Knowland,0,,"38.895876,",-77.070506,"SQL,R"
,Business Data Scientist Analyst,KAPS Solutions,"Springfield, VA",,,,"Python,SQL,R,Spark,Java,SAS,Oracle"
,Senior Data Analyst,ManTech International Corporation,0,,"32.9927741,",-117.2611265,"SQL,R,Java"
,Data Analyst - HLOF10,E3/Sentinel,"Arlington, VA",,"38.922413,",-77.2310945,"SQL,R"
,Senior Data Analyst,Capital One - US,0,,"33.4551489,",-94.0841658,"Python,SQL,R,Java,Tableau,Scripting"
,Data Management Analyst III – Metadata,Fannie Mae,0,,"33.0889356,",-96.8173416,"SQL,R"
,Business Analyst,Intellistar,"Arlington, VA",,,,"R,AI,Microsoft-Office"
,Healthcare Business Data Analyst,CitiusTech,0,,"40.354446,",-74.59443,"Python,SQL,R,Tableau,SAS"
,Business Analyst,HALVIK,"Crystal City, VA",,"38.9270903,",-77.2451472,R
,Business Analyst,Curve IT Consulting,"McLean, VA",,,,R
,Account Manager II - Big Data & Analytics,DLT Solutions,0,,"38.9575606,",-77.4241402,R
,Cyber Exercise & Incident Response Analyst,Axxum Technologies,"Arlington, VA 22201",,"38.921948,",-77.210596,"R,Linux"
,Application Support Analyst,Unisys,0,,"41.760679,",-87.745419,"SQL,R,Java,Oracle"
,"Data Modeler Intelligence Analyst, Senior",Booz Allen Hamilton,0,,"39.3286922,",-94.9116672,"Python,SQL,R"
,Junior Financial Analyst,PAE,0,,"38.8887467,",-77.0841144,R
,Retail Data Quality Analyst,Liberty Source,0,,"37.0071152,",-76.3032527,"R,Big-Data"
,Financial Data Analyst,"Calhoun International, LLC",0,,"27.95131,",-82.500832,R
,Business Analyst,PBG Consulting,"McLean, VA",,"38.930358,",-77.218057,R
,Business Analyst,Favor TechConsulting,0,,"38.9132801,",-77.2246521,R
,Training Data Analyst,CACI,0,,"38.566364,",-89.98484,"SQL,R,Oracle"
,Operational Tester/ Business Analyst,SAIC,0,,"36.8965367,",-93.57062,"R,Oracle,AI"
,Homeland Security Analyst,"Dynamis, Inc","Fairfax, VA 22031",,"38.8641927,",-77.2295797,"R,AI,Microsoft-Office"
,Cyber Security Analyst,ISC,0,,"29.5058753,",-95.087067,R
,Incident Response Analyst (TS/SCI Clearance),"Cyber Defense Solutions, LLC","Arlington, VA",97500,"38.7047192,",-77.2099318,"R,Linux"
,Cyber-security Analyst – Risk Management Framework (RMF),"Enlightened, Inc",0,135000,"38.9040347,",-77.0396252,R
,Cyber Exercise & Incident Response Analyst,Axxum Technologies,"Arlington, VA 22207",,"38.921948,",-77.210596,"R,Linux"
,Cyber Hunt/Incident Response Analyst,"Cyber Defense Solutions, LLC","Arlington, VA 22201",,"38.7047192,",-77.2099318,"R,Linux"
,Cyber Hunt & Incident Response Analyst - TO 31,NSSPlus,0,,"38.8449096,",-77.1198472,"R,Linux"
,Electronic Data Interchange Analyst,First-Source LLC,0,50960,"42.995614,",-78.8938965,R
,Operations Research Analyst / Data Scientist,"Apogee Integration, LLC",0,,"38.8739697,",-77.4622949,"Python,R,Tableau"
,DTC - Data Analyst / Secret,Northrop Grumman,0,,"32.9271581,",-97.0138089,R
,Program Analyst,US Other Agencies and Independent Organizations,0,59154,,,R
,Business Analyst,Nolij Consulting,0,,"38.9284405,",-77.2468915,R
,Momentum Business Analyst- Polygraph Required,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,Momentum Business Analyst- CI Poly Required,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,"Associate, Data & Analytics Modeler, Machine Learning",KPMG,0,,"36.1505449,",-95.9916448,"Python,SQL,R,Hadoop,Spark,Java,Tableau,SAS,AI"
,Program Analyst,US Department of Defense,0,134771.5,"32.2816582,",-90.2904971,"R,AI"
,Program Analyst,US Department of the Air Force,0,134771.5,"38.9794922,",-104.8644854,"R,AI"
,Business Analyst,CACI,0,,"38.566364,",-89.98484,R
,Research Specialist ( Enterprise Systems and Data Analysis),CNA Corp.,"Arlington, VA 22201",,"33.4954321,",-111.9221604,"R,Data-Analysis,Microsoft-Office"
,Data Analyst - Metrics Background,"Apogee Integration, LLC",0,,"38.8739697,",-77.4622949,"Python,R"
,Business Analyst,S&P Global,0,,"38.0302562,",-78.4765622,"SQL,R"
,Momentum Business Analyst,"CGI Group, Inc.",0,,"45.43494,",-75.6048154,R
,Management and Program Analyst,US Department of the Army,0,106159,"34.6645843,",-98.4156381,R
,Senior Data Analyst,Gryphon Technologies,0,,"32.6777494,",-97.3305929,R
,Business Analyst- Polygraph Required,CGI Veterans Jobs,0,,"38.8572246,",-77.3826283,R
,Logistics Analyst,IP Keys Technologies,"Quantico, VA",,"38.4750744,",-77.4316232,R
,Data Analyst,"GAP Solutions, Inc.",0,,"38.9549519,",-77.3883391,"R,Tableau"
,Business Analyst,Yakshna Solutions Inc.,"Richmond, VA",97500,"38.9632006,",-77.3980219,"SQL,R,Data-Mining,Oracle"
,TS/SCI Agile Analyst,Deloitte,0,,"36.0730115,",-95.9228428,R
,Clinical Research Data Analyst,VA Commonwealth Univ,"Richmond, VA",52500,"37.5483122,",-77.4526805,"R,Microsoft-Office"
,Business Process Analyst,"Lynch Consultants, LLC","Springfield, VA 22152",,"38.8956975,",-77.0729504,R
,Data Curator/Quality Control Analyst Hiring Event,,0,,"37.2256055,",-95.7162018,
,Junior Business Analyst,Easy Dynamics,"McLean, VA",,"38.92901610000001,",-77.2398074,"R,AWS,Azure"
,Information Technology Data and Database Analyst - TS/SCI wi...,Leidos,0,,"38.6084848,",-90.2414826,R
,Senior Business Analyst,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R,SAS"
,Senior Cloud Data Analyst,ShorePoint,"Reston, VA 20191",,"40.2452611,",-74.2440308,"Python,SQL,R,AWS,Azure"
,"Associate Data Management Analyst, Customer Projects and Rep...",McKesson,0,,"36.072617,",-95.923102,R
,Data Insight Analyst/Principal Data Analyst - TS/SCI Poly,Cleared Recruiters,"Chantilly, VA",,"38.9144989,",-77.2195882,Microsoft-Office
,Supervisory Management and Program Analyst,US Department of Defense,0,152174.5,"32.2816582,",-90.2904971,R
,Applications & Data Services Analyst I,Atlantic Union Bank,0,,"37.285298,",-80.039527,"R,Data-Analysis"
,Business Analyst,GW Medical Faculty Associates,0,,"38.9012079,",-77.0485151,"R,Tableau"
,Cleared Technical Writer / Business Analyst,ICF,0,,"36.1488627,",-95.9844693,R
,Program Analyst (Force Manpower),US Department of the Navy,0,73985.5,"47.2161629,",-124.2037412,R
,Senior Cloud Data Analyst,"ShorePoint, Inc.","Reston, VA",,"40.2452611,",-74.2440308,"Python,SQL,R,AWS,Azure"
,Data Scientist/Intelligence Analyst,Oculus Analytics,"McLean, VA",,,,"Python,R,SAS"
,Data Modeling Analyst,NetImpact Strategies,0,,"38.90775,",-77.208235,"R,Oracle"
,Data Analyst,The Rector & Visitors of the University of Virginia,0,,"38.0387022,",-78.5089551,"SQL,R,Oracle"
,Senior Business Analyst,Sentara Healthcare,0,,"38.4047055,",-78.8555724,R
,Senior Data Analyst,Novetta,0,,"38.9276111,",-77.217313,"Python,SQL,R,Java,Pig"
,Data Analyst- TS/SCI & Poly Required,SAIC,0,,"36.8965367,",-93.57062,"R,Hadoop,Tableau,AI"
,"Senior Associate, Federal Data Analyst",KPMG,0,,"36.1505449,",-95.9916448,"Python,R,SAS"
,Imaging Quality Data Analyst,Riverside Health System,0,,"37.08723800000001,",-76.474564,R
,Business Analyst,Frontier Technology Inc.,0,,"34.7335411,",-86.6554759,"R,Microsoft-Office"
,Digital Business Analyst III - Mobile Apps,Sprint,0,,"36.292476,",-95.849811,R
,"Analyst, Group, Meetings & Event Strategy",Hilton,0,,"36.7506946,",-95.9794043,R
,SCQC Systems Analyst,Qbase,0,,"38.94839839999999,",-77.3617907,R
,Clinical Research Data Analyst,Virginia Commonwealth University,0,,"37.5483122,",-77.4526805,"R,Microsoft-Office"
,Business Analyst Cleared,"Tyler Technologies, Inc.",0,,"33.0657811,",-96.8022754,R
,Senior Business Analyst,"T. White Parker Associates, Incorporated","Sterling, VA",,"38.9918503,",-77.4160176,R
,Business Analyst,By Light Professional IT Services,0,,"38.8875229,",-77.0951502,R
,Head of Digital Business Analysis,Bessemer Trust Company,0,,"40.5529074,",-74.3002023,"SQL,R"
,SUPV MANAGEMENT AND PROGRAM ANALYST,US Department of the Air Force,0,152174.5,"38.9794922,",-104.8644854,"R,AI"
,"Business Analyst, IT",American Public Education Inc.,"Purcellville, VA",,"39.287797,",-77.86006,R
,Business Analyst,MetroStar Systems,0,,"38.956772,",-77.352279,R
,Business Analyst,George Washington Medical Faculty Associates,0,,"38.9012079,",-77.0485151,"R,Tableau"
,Intelligence Analyst - Cloverstack,ManTech International Corporation,0,,"32.9927741,",-117.2611265,R
,Associate Business Analyst,REI Systems,0,,"38.9839257,",-77.4326623,R
,Tableau Consultant,Deloitte,0,,"36.0730115,",-95.9228428,"SQL,R,Tableau"
,Supervisory Management and Program Analyst,US Department of the Army,0,152174.5,"34.6645843,",-98.4156381,R
,Program Analyst 3 (Technical),CACI,0,,"38.566364,",-89.98484,"R,AI"
,Senior Quality Analyst,CACI,0,,"38.566364,",-89.98484,R
,Business Analyst Il,Octo Consulting Group,0,,"38.9455639,",-77.3160107,R
,Business Analyst II,Grant Thornton,0,,"37.7117243,",-97.2224516,Tableau
,Sr Business Analyst Associate,Quantech Services,0,,"42.4669198,",-71.2638187,R
,"ASAALT Business Analyst (Ft. Belvoir, VA)",Integrated Data Service Inc.,"Fort Belvoir, VA 22060",,"33.9027004,",-118.386921,R
,"Planning, Policy, and Business Analyst",GRIMM,0,,"40.714267,",-73.936528,R
,Business Information Analyst,KMM Technologies,0,,,,"Machine-Learning,R"
,Business Analyst II,"Na Aliʻi, LLC","Arlington, VA",,"38.6886761,",-90.3568547,"R,Microsoft-Office"
,"Planning, Policy and Business Analyst",ManTech International Corporation,0,,"32.9927741,",-117.2611265,R
,Business Analyst,Inova Health System,0,,"38.8696401,",-77.2249891,"R,AI"
,Data Analysis Consultant,Logistics Management Institute,0,,"37.0918096,",-76.4670789,"Python,SQL,R,Spark,Java,SAS,Oracle"
,HR Data Analyst,Core One,"McLean, VA",,"34.760206,",-84.9686689,"SQL,R"
,Business Analyst,"Geocent, LLC.","Fairfax, VA",,"34.721818,",-86.671561,
,Cloverstack/R3 Intel Analyst (EXO)- LEVEL 1,Pathoras Corporation,"Reston, VA",,"38.8743978,",-77.3099971,"R,Microsoft-Office"
,Cost Analyst (Mid-Senior),SigmaRiver,0,,,,R
,Sr. Business Process Analyst Top Secret Clearance,NTT DATA Services,0,122500,"33.0855113,",-96.8373073,R
,GIS Data Systems Analysts,xentity corporation,0,,,,"Python,SQL,R,Hadoop,Oracle,AI"
,Business Process Analyst,"NCI Information Systems, Inc.",0,,"38.9535403,",-77.3503429,"Machine-Learning,R,AI"
,Cybersecurity Business Analyst,ShorePoint,"Fairfax, VA 22033",,"40.2452611,",-74.2440308,R
,Data Analyst,Spinnaker Consulting Group,"Richmond, VA 23229",,"37.60197,",-77.5457755,"Python,SQL,R,Hadoop,Tableau"
,Business Analyst,Advanced Concepts and Technologies International,0,,"38.8623664,",-77.0491693,R
,CLOVERSTACK/R3 INTEL ANALYST (CAI) WITH FOREIGN LANGUAGE - L...,Pathoras Corporation,"Reston, VA",,"38.8743978,",-77.3099971,"R,AI,Microsoft-Office"
,Business Analyst with Reporting,KMM Technologies,0,,,,"R,AI"
,Acquisition Data Analyst,"Culmen International, LLC",0,,"38.8151725,",-77.0385668,"R,Microsoft-Office"
,"Software Analyst, Agile",CACI,0,,"38.566364,",-89.98484,"R,Java"
,Test/Business Analyst,Summit Information Solutions,0,,"34.7122353,",-86.681961,"SQL,R"
,Bus Information Analyst Senior - PS29165,"Anthem, Inc.",0,,"36.876494,",-76.2057544,"SQL,R"
,Sr. Data Analyst,Advanced Concepts and Technologies International,0,,"38.8623664,",-77.0491693,R
,Data Analyst,CSXPERTS,"Glen Allen, VA 23059",,"37.68787349999999,",-77.5947551,"SQL,R,Java,SAS,Oracle"
,"Analyst, Group, Meetings & Event Strategy",Hilton Corporate,0,,"32.9588726,",-96.823167,R
,"Senior Associate, Federal Data Analysis",KPMG,0,,"36.1505449,",-95.9916448,"Python,R"
,Operations Analyst II,CITIZENS BANK,0,,"38.0829429,",-95.1544813,
,Senior Business Analyst - Commercial Bank,Capital One - US,0,,"33.4551489,",-94.0841658,"Python,SQL,R,Tableau"
,Program Analyst,"Culmen International, LLC",0,,"38.8151725,",-77.0385668,R
,ServiceNow Business Analyst,Windward Consulting,0,,"38.9532433,",-77.3986387,"SQL,R,Tableau"
,Business Analyst,Networking & Engineering Technologies (N.E.T.),"Woodbridge, VA 22192",,"43.105564,",-89.524628,Microsoft-Office
,Senior Systems Analyst - Data Analytics,Dominion Energy,0,,"38.4864588,",-81.2721813,"SQL,R"
,DATA ANALYST,Amsted Industries,0,,"41.88542,",-87.6226964,"SQL,R,Tableau,Oracle"
,SAP Business Process Analyst,CACI,0,,"38.566364,",-89.98484,R
,EDI Analyst,First Source LLC,0,,"42.995614,",-78.8938965,R
,Research Analyst,Colliers International VA,"Charlottesville, VA 22902",,"38.9195712,",-77.219827,"SQL,R"
,Business Intelligence Consultant,"Lafayette Group, Inc.","Vienna, VA 22182",,"38.9130252,",-77.2266018,"SQL,R,Tableau,Microsoft-Office"
,Software Test Analyst Herndon VA,Curve IT Consulting,"Herndon, VA",,,,"SQL,R,Oracle"
,GIS Intelligence Analyst,CACI,0,,"38.566364,",-89.98484,"Python,R"
,Intelligence and Image Operations Analyst,BOEING,0,,"35.4042749,",-97.4061182,R
,CLOVERSTACK/R3 INTEL ANALYST WITH FOREIGN LANGUAGE (CAIFL) -...,Pathoras Corporation,"Reston, VA",,"38.8743978,",-77.3099971,"R,AI,Microsoft-Office"
,Business Analyst,Favor TechConsulting,0,,"38.9132801,",-77.2246521,R
,Senior Data Analyst,Archimedes Global,"Alexandria, VA",,,,"R,SAS"
,Senior HRIS Analyst,MAG Aerospace,0,,"34.6453873,",-86.7556831,R
,Salesforce Business Analyst,Agility Technologies,"Reston, VA",,"33.9341638,",-84.3524075,R
,Technical Business Analyst,Synchronoss,0,,"40.58287430000001,",-74.6118021,"R,Java,Big-Data,Scripting"
,Accounts Payable Data Analyst,Liberty Source,0,,"37.0071152,",-76.3032527,R
,MIS Business Analyst,Insight Systems Corporation,0,,"38.8938808,",-77.0715055,R
,Data Analyst,Carilion Clinic,0,,"37.2235957,",-79.9827218,"R,Oracle"
,Business Analyst/Documentation Specialist,INCATech LLC,0,,"38.9446955,",-77.3367497,"R,Java"
,Business Analyst - Operations,Sentara Healthcare,0,,"38.4047055,",-78.8555724,R
,Business Operations Analyst,"Arrow Electronics, Inc.",0,,"41.9645371,",-88.0305615,"SQL,R"
,Senior Business Analyst - Voice Channel,Capital One - US,0,,"33.4551489,",-94.0841658,"SQL,R"
,Cybersecurity Business Analyst,"ShorePoint, Inc.","Fairfax, VA",,"40.2452611,",-74.2440308,R
,Talent Management Data Analyst,Sunrise Senior Living,0,,"38.884392,",-94.729233,"SQL,R"
,Business Analyst,Information Gateways,0,,"38.8354457,",-77.4331859,R
