skills1,skills2,rel
C#,Business Analysis,0.004310345
C#,PL/SQL,0.004310345
C#,DB2,0.004310345
C#,Go,0.012931034
C#,CSS,0.00862069
C#,Pentaho,0.004310345
C#,SharePoint,0.012931034
C#,Angular,0.004310345
C#,Confluence,0.00862069
C#,PowerShell,0.00862069
C#,Node.js,0.00862069
C#,React,0.004310345
C#,Accounting,0.00862069
C#,Quantitative Research,0.004310345
C#,Sybase,0.004310345
C#,Application Support,0.004310345
Informatica,Python,0.030172414
Informatica,SQL,0.034482759
Informatica,Machine Learning,0.004310345
Informatica,R,0.038793103
Informatica,Hadoop,0.00862069
Informatica,Spark,0.004310345
Informatica,Java,0.017241379
Informatica,Tableau,0.034482759
Informatica,SAS,0.004310345
Informatica,Big Data,0.00862069
Informatica,AWS,0.00862069
Informatica,Oracle,0.00862069
Informatica,Data Warehouse,0.012931034
Informatica,Linux,0.00862069
Informatica,AI,0.00862069
Informatica,Excel,0.021551724
Informatica,JavaScript,0.004310345
Informatica,PostgreSQL,0.004310345
Informatica,MySQL,0.004310345
Informatica,SPSS,0.004310345
Informatica,Data Science,0.004310345
Informatica,Business Intelligence,0.021551724
Informatica,C#,0.004310345
Informatica,Teradata,0.004310345
Informatica,Marketing,0.004310345
Informatica,Data Management,0.00862069
Informatica,Apache,0.004310345
Informatica,SAP,0.004310345
Informatica,Alteryx,0.00862069
Informatica,HTML5,0.004310345
Informatica,QlikView,0.004310345
Informatica,Predictive Analytics,0.004310345
Informatica,Network,0.004310345
Informatica,Go,0.012931034
Informatica,CSS,0.00862069
Informatica,Angular,0.004310345
Informatica,Google Analytics,0.004310345
Informatica,PowerShell,0.004310345
Informatica,Digital Marketing,0.004310345
Informatica,Node.js,0.004310345
Informatica,OBIEE,0.004310345
Informatica,UX,0.004310345
Ruby,Python,0.025862069
Ruby,SQL,0.017241379
Ruby,R,0.025862069
Ruby,Java,0.017241379
Ruby,Tableau,0.017241379
Ruby,AWS,0.00862069
Ruby,Linux,0.004310345
Ruby,Azure,0.00862069
Ruby,Excel,0.021551724
Ruby,HBase,0.004310345
Ruby,Perl,0.004310345
Ruby,MongoDB,0.004310345
Ruby,Google Cloud Platform,0.004310345
Ruby,Elasticsearch,0.004310345
Ruby,Power BI,0.004310345
Ruby,REST,0.004310345
Ruby,Jenkins,0.004310345
Ruby,Solr,0.004310345
Ruby,Go,0.00862069
Ruby,Angular,0.004310345
Ruby,Maven,0.004310345
Ruby,Ansible,0.004310345
Ruby,Redis,0.004310345
Ruby,Lucene,0.004310345
Ruby,Information Security,0.004310345
Ruby,Spring,0.004310345
Ruby,SaaS,0.004310345
Ruby,Bootstrap,0.004310345
Ruby,SSL,0.004310345
Google Cloud Platform,Python,0.034482759
Google Cloud Platform,SQL,0.030172414
Google Cloud Platform,R,0.030172414
Google Cloud Platform,Spark,0.004310345
Google Cloud Platform,Java,0.012931034
Google Cloud Platform,Tableau,0.025862069
Google Cloud Platform,Big Data,0.004310345
Google Cloud Platform,AWS,0.00862069
Google Cloud Platform,Scala,0.004310345
Google Cloud Platform,NoSQL,0.004310345
Google Cloud Platform,Oracle,0.004310345
Google Cloud Platform,Azure,0.00862069
Google Cloud Platform,Microsoft Office,0.004310345
Google Cloud Platform,Excel,0.00862069
Google Cloud Platform,JavaScript,0.004310345
Google Cloud Platform,MySQL,0.004310345
Google Cloud Platform,Perl,0.004310345
Google Cloud Platform,Data Science,0.004310345
Google Cloud Platform,Business Intelligence,0.004310345
Google Cloud Platform,S3,0.004310345
Google Cloud Platform,Ruby,0.004310345
Google Cloud Platform,Jira,0.004310345
Google Cloud Platform,Apache,0.004310345
Google Cloud Platform,Go,0.034482759
Google Cloud Platform,Confluence,0.00862069
Google Cloud Platform,Google Analytics,0.004310345
Google Cloud Platform,Accounting,0.017241379
Google Cloud Platform,SaaS,0.004310345
Google Cloud Platform,Omniture,0.004310345
Google Cloud Platform,Doubleclick,0.004310345
Google Cloud Platform,iOS,0.004310345
Google Cloud Platform,Android,0.004310345
Elasticsearch,Python,0.00862069
Elasticsearch,SQL,0.00862069
Elasticsearch,R,0.00862069
Elasticsearch,Hadoop,0.004310345
Elasticsearch,Spark,0.004310345
Elasticsearch,Java,0.004310345
Elasticsearch,Tableau,0.00862069
Elasticsearch,Hive,0.004310345
Elasticsearch,AWS,0.004310345
Elasticsearch,NoSQL,0.004310345
Elasticsearch,Kafka,0.004310345
Elasticsearch,Azure,0.004310345
Elasticsearch,Excel,0.004310345
Elasticsearch,HBase,0.004310345
Elasticsearch,MongoDB,0.004310345
Elasticsearch,Business Intelligence,0.004310345
Elasticsearch,Ruby,0.004310345
Elasticsearch,REST,0.004310345
Elasticsearch,Marketing,0.004310345
Elasticsearch,Apache,0.004310345
Elasticsearch,Jenkins,0.004310345
Elasticsearch,Solr,0.004310345
Elasticsearch,Go,0.004310345
Elasticsearch,Angular,0.004310345
Elasticsearch,Google Analytics,0.004310345
Elasticsearch,Maven,0.004310345
Elasticsearch,Ansible,0.004310345
Elasticsearch,Redis,0.004310345
Elasticsearch,Lucene,0.004310345
Elasticsearch,Spring,0.004310345
Elasticsearch,SaaS,0.004310345
Elasticsearch,Bootstrap,0.004310345
Elasticsearch,SSL,0.004310345
Power BI,Python,0.060344828
Power BI,SQL,0.112068966
Power BI,Machine Learning,0.00862069
Power BI,R,0.176724138
Power BI,Spark,0.00862069
Power BI,Java,0.017241379
Power BI,Tableau,0.129310345
Power BI,SAS,0.017241379
Power BI,AWS,0.00862069
Power BI,Oracle,0.025862069
Power BI,Data Warehouse,0.00862069
Power BI,Linux,0.00862069
Power BI,AI,0.00862069
Power BI,Microsoft SQL Server,0.00862069
Power BI,Data Analysis,0.00862069
Power BI,Azure,0.00862069
Power BI,MATLAB,0.004310345
Power BI,Microsoft Office,0.021551724
Power BI,Excel,0.146551724
Power BI,JavaScript,0.00862069
Power BI,MySQL,0.012931034
Power BI,SPSS,0.021551724
Power BI,Data Science,0.012931034
Power BI,Docker,0.00862069
Power BI,Project Management,0.00862069
Power BI,Business Intelligence,0.056034483
Power BI,C#,0.00862069
Power BI,Ruby,0.004310345
Power BI,Teradata,0.004310345
Power BI,Marketing,0.043103448
Power BI,Jira,0.012931034
Power BI,Data Management,0.004310345
Power BI,Apache,0.00862069
Power BI,Alteryx,0.004310345
Power BI,STATA,0.004310345
Power BI,QlikView,0.004310345
Power BI,Visio,0.012931034
Power BI,PL/SQL,0.004310345
Power BI,CI,0.00862069
Power BI,Go,0.064655172
Power BI,CSS,0.004310345
Power BI,GIS,0.004310345
Power BI,Google Analytics,0.034482759
Power BI,Digital Marketing,0.00862069
Power BI,Accounting,0.025862069
Power BI,Marketing Automation,0.004310345
Power BI,Telecommunication,0.004310345
Power BI,UI,0.004310345
Power BI,PeopleSoft,0.012931034
Power BI,Google Suite,0.004310345
Power BI,Managed Care,0.00862069
Power BI,Salesforce Marketing Cloud,0.004310345
Power BI,CPA,0.004310345
Power BI,GAAP,0.00862069
Power BI,Adobe Acrobat,0.00862069
Power BI,Medical Insurance,0.004310345
Power BI,Business Management,0.00862069
Power BI,CFE,0.004310345
Power BI,Payroll,0.004310345
Power BI,Public Relations,0.004310345
Teradata,Python,0.00862069
Teradata,SQL,0.030172414
Teradata,R,0.038793103
Teradata,Java,0.012931034
Teradata,Tableau,0.021551724
Teradata,SAS,0.004310345
Teradata,Big Data,0.00862069
Teradata,Oracle,0.025862069
Teradata,Linux,0.004310345
Teradata,AI,0.004310345
Teradata,Azure,0.012931034
Teradata,Git,0.004310345
Teradata,Excel,0.021551724
Teradata,JavaScript,0.004310345
Teradata,Perl,0.004310345
Teradata,Business Intelligence,0.004310345
Teradata,S3,0.004310345
Teradata,Informatica,0.004310345
Teradata,Power BI,0.004310345
Teradata,REST,0.004310345
Teradata,Marketing,0.004310345
Teradata,Data Management,0.017241379
Teradata,XML,0.004310345
Teradata,HTML5,0.00862069
Teradata,Visio,0.004310345
Teradata,DB2,0.00862069
Teradata,Go,0.004310345
Teradata,CSS,0.00862069
Teradata,Angular,0.004310345
Teradata,React,0.004310345
Teradata,SOAP,0.004310345
Teradata,UI,0.004310345
Teradata,Tomcat,0.004310345
Teradata,Windows,0.004310345
Statistical Software,Python,0.004310345
Statistical Software,SQL,0.004310345
Statistical Software,R,0.004310345
Statistical Software,Java,0.004310345
Statistical Software,Tableau,0.004310345
Statistical Software,SAS,0.004310345
Statistical Software,Excel,0.004310345
Statistical Software,Data Science,0.004310345
Statistical Software,Alteryx,0.004310345
Statistical Software,QlikView,0.004310345
Statistical Software,DB2,0.004310345
Statistical Software,Go,0.004310345
Statistical Software,Operations Research,0.004310345
Microsoft Access,Python,0.00862069
Microsoft Access,SQL,0.021551724
Microsoft Access,R,0.034482759
Microsoft Access,Tableau,0.004310345
Microsoft Access,SAS,0.004310345
Microsoft Access,Oracle,0.00862069
Microsoft Access,Linux,0.004310345
Microsoft Access,Microsoft SQL Server,0.004310345
Microsoft Access,Data Analysis,0.004310345
Microsoft Access,Excel,0.034482759
Microsoft Access,Data Science,0.004310345
Microsoft Access,Business Intelligence,0.004310345
Microsoft Access,C#,0.004310345
Microsoft Access,Data Management,0.004310345
Microsoft Access,Business Analysis,0.004310345
Microsoft Access,Network,0.004310345
Microsoft Access,SharePoint,0.004310345
Microsoft Access,Accounting,0.004310345
Microsoft Access,Customer Service,0.004310345
Microsoft Access,Windows,0.004310345
REST,Python,0.004310345
REST,SQL,0.012931034
REST,R,0.012931034
REST,Java,0.00862069
REST,Tableau,0.004310345
REST,AWS,0.004310345
REST,Oracle,0.004310345
REST,Azure,0.004310345
REST,Git,0.004310345
REST,Excel,0.004310345
REST,JavaScript,0.004310345
REST,HBase,0.004310345
REST,MongoDB,0.004310345
REST,S3,0.004310345
REST,Ruby,0.004310345
REST,Elasticsearch,0.004310345
REST,Teradata,0.004310345
REST,Jenkins,0.004310345
REST,XML,0.004310345
REST,HTML5,0.004310345
REST,Solr,0.004310345
REST,Visio,0.004310345
REST,DB2,0.004310345
REST,CSS,0.004310345
REST,Angular,0.00862069
REST,Maven,0.004310345
REST,Ansible,0.004310345
REST,Redis,0.004310345
REST,Lucene,0.004310345
REST,React,0.004310345
REST,Spring,0.004310345
REST,SOAP,0.004310345
REST,UI,0.004310345
REST,Process Management,0.004310345
REST,Tomcat,0.004310345
REST,Bootstrap,0.004310345
REST,SSL,0.004310345
Splunk,Python,0.004310345
Splunk,SQL,0.012931034
Splunk,R,0.012931034
Splunk,Java,0.004310345
Splunk,Git,0.00862069
Splunk,Excel,0.00862069
Splunk,JavaScript,0.004310345
Splunk,Perl,0.004310345
Splunk,Data Science,0.004310345
Splunk,Jenkins,0.004310345
Splunk,XML,0.004310345
Splunk,PHP,0.004310345
Splunk,HTML5,0.004310345
Splunk,Kubernetes,0.004310345
Splunk,Go,0.004310345
Splunk,CSS,0.004310345
Splunk,SVN,0.004310345
Splunk,SharePoint,0.004310345
Splunk,Google Analytics,0.004310345
Splunk,Chef,0.004310345
Splunk,Information Security,0.004310345
Splunk,Omniture,0.004310345
Splunk,Google Search Console,0.004310345
Splunk,SEO,0.004310345
Marketing,Python,0.099137931
Marketing,SQL,0.181034483
Marketing,Machine Learning,0.004310345
Marketing,R,0.431034483
Marketing,Hadoop,0.012931034
Marketing,Spark,0.012931034
Marketing,Java,0.021551724
Marketing,Tableau,0.163793103
Marketing,Hive,0.012931034
Marketing,SAS,0.056034483
Marketing,Big Data,0.004310345
Marketing,AWS,0.012931034
Marketing,Scala,0.004310345
Marketing,NoSQL,0.00862069
Marketing,Oracle,0.038793103
Marketing,Linux,0.00862069
Marketing,AI,0.034482759
Marketing,Kafka,0.004310345
Marketing,Data Analysis,0.00862069
Marketing,Azure,0.00862069
Marketing,MATLAB,0.004310345
Marketing,Microsoft Office,0.068965517
Marketing,Scripting,0.004310345
Marketing,Excel,0.293103448
Marketing,JavaScript,0.017241379
Marketing,SPSS,0.025862069
Marketing,Data Science,0.034482759
Marketing,Project Management,0.030172414
Marketing,Business Intelligence,0.064655172
Marketing,Informatica,0.004310345
Marketing,Elasticsearch,0.004310345
Marketing,Power BI,0.043103448
Marketing,Teradata,0.004310345
Marketing,Jira,0.012931034
Marketing,Data Management,0.030172414
Marketing,Apache,0.004310345
Marketing,SAP,0.034482759
Marketing,Alteryx,0.012931034
Marketing,T-SQL,0.004310345
Marketing,Business Analysis,0.00862069
Marketing,Predictive Analytics,0.004310345
Marketing,Network,0.021551724
Marketing,Visio,0.038793103
Marketing,PL/SQL,0.004310345
Marketing,CI,0.038793103
Marketing,Go,0.155172414
Marketing,CSS,0.004310345
Marketing,SharePoint,0.012931034
Marketing,Google Analytics,0.073275862
Marketing,Digital Marketing,0.038793103
Marketing,React,0.004310345
Marketing,Accounting,0.025862069
Marketing,Marketing Automation,0.004310345
Marketing,SaaS,0.012931034
Marketing,Epic,0.030172414
Marketing,Management Consulting,0.004310345
Marketing,Omniture,0.021551724
Marketing,Performance Marketing,0.004310345
Marketing,Quantitative Research,0.004310345
Marketing,PMP,0.00862069
Marketing,Software Testing,0.004310345
Marketing,Adobe Marketing,0.012931034
Marketing,UI,0.00862069
Marketing,PeopleSoft,0.012931034
Marketing,Customer Service,0.012931034
Marketing,FTP,0.004310345
Marketing,Quality Management,0.004310345
Marketing,Google Suite,0.004310345
Marketing,Managed Care,0.017241379
Marketing,Marketing Mix Modeling,0.004310345
Marketing,Salesforce Marketing Cloud,0.004310345
Marketing,CPA,0.00862069
Marketing,Epic Certification,0.017241379
Marketing,VersionOne,0.00862069
Marketing,Change Management,0.004310345
Marketing,GAAP,0.00862069
Marketing,Marketo,0.012931034
Marketing,Adobe Acrobat,0.00862069
Marketing,Biostatistics,0.004310345
Marketing,RN,0.017241379
Marketing,WordPress,0.004310345
Marketing,Android,0.004310345
Marketing,Business Management,0.012931034
Marketing,Google Search Console,0.004310345
Marketing,Pardot,0.004310345
Marketing,Public Relations,0.004310345
Marketing,SEO,0.021551724
JSON,Python,0.012931034
JSON,SQL,0.021551724
JSON,R,0.025862069
JSON,Java,0.00862069
JSON,Tableau,0.004310345
JSON,Oracle,0.004310345
JSON,Data Warehouse,0.004310345
JSON,Git,0.004310345
JSON,Excel,0.017241379
JSON,JavaScript,0.004310345
JSON,SPSS,0.004310345
JSON,Business Intelligence,0.004310345
JSON,XML,0.012931034
JSON,Alteryx,0.004310345
JSON,Analysis Skills,0.004310345
JSON,PL/SQL,0.004310345
JSON,Go,0.017241379
JSON,CSS,0.004310345
JSON,React,0.004310345
JSON,UI,0.00862069
JSON,UX,0.004310345
JSON,Drupal,0.004310345
JSON,Magento,0.004310345
JSON,Regulatory Reporting,0.004310345
JSON,WordPress,0.004310345
JSON,Conflict Management,0.004310345
SDLC,Python,0.004310345
SDLC,SQL,0.034482759
SDLC,R,0.094827586
SDLC,Spark,0.004310345
SDLC,Java,0.004310345
SDLC,Tableau,0.004310345
SDLC,Oracle,0.004310345
SDLC,Data Analysis,0.004310345
SDLC,Microsoft Office,0.00862069
SDLC,Excel,0.077586207
SDLC,Software Development,0.021551724
SDLC,Project Management,0.00862069
SDLC,Jira,0.004310345
SDLC,SAP,0.004310345
SDLC,Business Analysis,0.025862069
SDLC,Network,0.00862069
SDLC,Visio,0.038793103
SDLC,CI,0.00862069
SDLC,Go,0.030172414
SDLC,SharePoint,0.004310345
SDLC,Troubleshooting,0.00862069
SDLC,Accounting,0.004310345
SDLC,UI,0.017241379
SDLC,PeopleSoft,0.004310345
SDLC,Microsoft Project,0.004310345
SDLC,Quality Management,0.004310345
SDLC,UX,0.004310345
SDLC,CPA,0.004310345
SDLC,HP ALM,0.004310345
SDLC,VersionOne,0.004310345
SDLC,GAAP,0.004310345
SDLC,Process Mapping,0.004310345
SDLC,Regulatory Reporting,0.004310345
SDLC,IFRS,0.004310345
Jira,Python,0.00862069
Jira,SQL,0.021551724
Jira,R,0.090517241
Jira,Spark,0.004310345
Jira,Java,0.004310345
Jira,Tableau,0.030172414
Jira,Big Data,0.004310345
Jira,AWS,0.004310345
Jira,Scala,0.004310345
Jira,NoSQL,0.004310345
